time,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean,city,split
2021-05-10,26.3,4.9,70,Bengaluru,train
2006-05-05,34.5,0.0,34,Ahmedabad,train
2004-04-22,34.9,0.0,23,Nagpur,train
2012-07-05,32.1,1.5,62,Ludhiana,train
2005-07-09,23.0,0.9,76,Bengaluru,train
2021-06-13,27.4,9.6,89,Mumbai,train
2020-03-11,22.7,0.0,65,Patna,train
2015-03-01,14.9,21.6,85,Ludhiana,train
2009-08-08,27.8,0.0,71,Nagpur,train
2024-05-06,30.7,0.0,30,Ludhiana,train
2021-10-23,25.6,0.0,55,Hyderabad,train
2004-07-30,27.8,5.0,82,Patna,train
2009-10-04,30.3,0.0,61,Chennai,train
2011-08-06,28.5,0.8,77,Ahmedabad,train
2020-04-22,32.8,0.0,29,Nagpur,train
2013-03-14,26.8,0.0,53,Patna,train
2018-01-11,21.9,0.0,47,Ahmedabad,train
2009-11-10,20.2,0.0,57,Ludhiana,train
2011-12-28,20.4,0.0,42,Nagpur,train
2020-06-17,29.3,6.7,74,Bhopal,train
2017-04-06,28.0,0.1,47,Bengaluru,train
2009-01-08,20.7,0.0,49,Ahmedabad,train
2008-08-05,22.2,0.0,78,Bengaluru,train
2013-01-28,21.1,0.0,53,Bengaluru,train
2022-01-26,16.7,0.0,50,Nagpur,train
2006-04-23,32.3,0.0,25,Nagpur,train
2021-05-05,28.5,1.7,65,Patna,train
2016-02-19,25.7,0.0,57,Patna,train
2019-03-03,15.9,4.1,80,Delhi,train
2020-01-17,13.0,0.6,88,Delhi,train
2018-05-25,31.9,0.0,44,Hyderabad,train
2009-09-22,26.1,10.8,83,Hyderabad,train
2012-06-25,31.2,0.0,54,Nagpur,train
2006-05-30,21.9,1.5,83,Bengaluru,train
2005-07-29,29.4,1.5,61,Chennai,train
2011-01-11,23.9,0.0,76,Chennai,train
2021-06-22,24.2,0.0,70,Bengaluru,train
2005-06-08,32.9,0.0,47,Delhi,train
2020-04-08,28.9,0.0,33,Patna,train
2008-12-06,26.6,0.0,43,Ahmedabad,train
2020-05-10,30.2,0.4,55,Hyderabad,train
2017-02-19,27.2,0.0,50,Mumbai,train
2018-02-26,23.0,0.0,48,Bengaluru,train
2004-02-09,19.5,0.0,41,Nagpur,train
2013-01-22,14.7,0.0,48,Bhopal,train
2010-01-04,19.6,0.0,63,Bengaluru,train
2012-02-25,20.5,0.0,32,Ahmedabad,train
2020-10-11,26.7,0.0,52,Bhopal,train
2010-03-30,33.1,0.0,27,Nagpur,train
2023-11-10,24.6,0.0,50,Nagpur,train
2009-08-02,29.6,1.9,83,Ludhiana,train
2011-12-27,23.4,0.0,75,Chennai,train
2021-03-07,26.4,0.0,67,Mumbai,train
2024-01-06,22.8,1.2,73,Bengaluru,train
2019-11-03,23.8,0.0,71,Delhi,train
2020-01-01,15.6,2.4,84,Bhopal,train
2006-07-25,27.4,1.6,78,Nagpur,train
2009-05-04,26.0,6.0,63,Bengaluru,train
2024-10-05,27.5,0.1,81,Ahmedabad,train
2005-08-03,25.5,48.8,93,Ahmedabad,train
2006-05-12,29.2,0.0,73,Mumbai,train
2021-04-03,30.0,0.0,74,Chennai,train
2007-07-25,25.9,13.5,87,Bhopal,train
2004-12-21,14.1,0.0,82,Ludhiana,train
2009-09-16,29.5,1.2,74,Chennai,train
2004-11-06,25.0,0.0,35,Ahmedabad,train
2015-11-25,23.7,0.0,49,Bhopal,train
2006-06-04,23.2,0.2,75,Bengaluru,train
2008-07-05,27.5,30.1,89,Patna,train
2021-06-04,27.8,7.5,65,Ludhiana,train
2022-11-10,26.4,4.5,78,Chennai,train
2012-09-04,29.0,0.1,67,Chennai,train
2021-07-19,26.3,122.7,96,Delhi,train
2004-09-28,28.3,0.9,84,Patna,train
2013-10-16,25.4,0.0,65,Ludhiana,train
2007-07-29,27.5,9.3,88,Patna,train
2023-11-08,27.4,0.0,40,Ahmedabad,train
2010-12-06,18.9,0.5,74,Bengaluru,train
2010-03-24,27.1,0.0,71,Mumbai,train
2005-02-23,27.1,0.0,72,Chennai,train
2007-01-16,15.6,0.0,61,Patna,train
2006-01-08,25.1,0.0,55,Mumbai,train
2005-01-15,23.3,0.0,64,Mumbai,train
2014-12-25,20.1,0.0,63,Bengaluru,train
2009-03-31,32.1,0.0,22,Nagpur,train
2008-02-08,22.9,1.9,74,Bengaluru,train
2011-07-17,28.7,1.3,79,Ludhiana,train
2007-10-21,25.5,0.0,36,Delhi,train
2006-01-20,11.9,0.0,70,Ludhiana,train
2014-09-01,25.6,122.7,92,Mumbai,train
2024-05-29,34.7,0.0,52,Ahmedabad,train
2019-09-04,29.5,1.9,83,Ludhiana,train
2017-05-31,33.1,0.1,50,Nagpur,train
2015-07-04,31.0,2.8,75,Patna,train
2023-12-05,16.5,0.0,73,Delhi,train
2020-08-29,29.6,0.6,77,Patna,train
2020-07-01,32.1,0.1,65,Ludhiana,train
2023-04-30,22.5,3.7,83,Bhopal,train
2020-12-24,24.0,0.0,69,Chennai,train
2013-03-19,21.3,0.0,70,Ludhiana,train
2008-07-09,31.1,0.0,57,Chennai,train
2024-01-24,11.7,0.0,90,Patna,train
2013-10-26,27.8,1.5,84,Mumbai,train
2024-12-18,20.4,0.0,45,Nagpur,train
2020-07-06,22.6,5.3,86,Bengaluru,train
2019-06-02,33.6,0.0,44,Hyderabad,train
2022-08-10,24.8,45.6,92,Bhopal,train
2015-10-02,28.9,14.0,77,Chennai,train
2022-09-22,21.9,0.0,75,Bengaluru,train
2006-01-12,19.8,0.0,68,Bengaluru,train
2011-03-21,20.6,0.0,58,Ludhiana,train
2013-02-20,18.1,0.0,64,Bhopal,train
2013-03-02,20.8,0.0,53,Patna,train
2009-11-20,17.5,0.0,62,Bhopal,train
2013-06-05,28.8,7.5,70,Hyderabad,train
2024-12-10,25.1,0.0,48,Mumbai,train
2010-04-18,36.2,0.3,19,Delhi,train
2019-05-16,32.0,0.2,38,Hyderabad,train
2021-04-06,27.4,0.0,48,Bengaluru,train
2007-08-09,30.3,0.6,78,Patna,train
2008-10-04,22.4,3.7,81,Bengaluru,train
2011-05-15,33.7,0.0,26,Delhi,train
2023-09-27,27.0,0.3,75,Bhopal,train
2016-01-07,24.7,0.0,71,Mumbai,train
2012-12-15,19.2,0.0,78,Patna,train
2022-12-17,23.4,0.0,45,Nagpur,train
2005-04-24,30.1,0.0,69,Mumbai,train
2016-06-06,33.9,1.0,46,Ludhiana,train
2021-05-29,27.7,11.3,88,Patna,train
2014-05-17,30.6,0.5,46,Hyderabad,train
2020-05-11,28.1,5.8,73,Patna,train
2012-04-10,26.4,0.0,64,Patna,train
2012-12-15,15.1,1.5,78,Ludhiana,train
2005-01-29,22.1,0.0,61,Bengaluru,train
2018-03-01,27.3,0.0,36,Nagpur,train
2020-11-22,17.7,0.0,55,Bhopal,train
2011-01-19,22.5,0.0,81,Chennai,train
2005-10-06,27.2,0.0,59,Ludhiana,train
2007-03-12,25.6,0.0,72,Chennai,train
2019-09-02,25.9,2.5,88,Bhopal,train
2010-03-23,28.9,0.0,31,Delhi,train
2020-11-05,22.7,4.8,82,Bengaluru,train
2007-06-13,28.4,8.8,86,Mumbai,train
2023-08-16,30.9,0.1,67,Delhi,train
2021-08-22,27.2,6.0,89,Ludhiana,train
2006-04-04,29.4,0.0,23,Bhopal,train
2009-04-21,32.9,0.0,29,Hyderabad,train
2007-11-03,23.1,0.0,41,Delhi,train
2005-10-10,25.6,0.0,54,Bhopal,train
2020-07-21,26.5,1.1,79,Hyderabad,train
2013-07-17,25.7,23.3,89,Nagpur,train
2004-12-12,18.0,0.0,51,Bhopal,train
2016-05-07,30.8,0.0,41,Delhi,train
2013-03-28,26.9,0.0,72,Mumbai,train
2021-01-06,24.5,0.0,56,Nagpur,train
2024-04-03,30.1,0.0,76,Chennai,train
2013-04-07,28.1,0.0,38,Bengaluru,train
2011-06-17,26.3,2.5,72,Hyderabad,train
2005-09-10,24.3,5.7,88,Hyderabad,train
2006-04-10,27.1,0.0,48,Bengaluru,train
2024-05-12,26.2,5.8,70,Bengaluru,train
2009-07-26,30.6,3.1,74,Patna,train
2017-08-08,28.7,2.3,87,Ludhiana,train
2007-12-27,20.5,0.0,43,Ahmedabad,train
2013-12-19,20.1,0.0,65,Ahmedabad,train
2011-07-13,22.3,0.2,77,Bengaluru,train
2005-10-22,21.9,14.9,87,Bengaluru,train
2017-05-19,34.0,0.0,41,Ahmedabad,train
2015-04-25,32.2,0.0,18,Bhopal,train
2009-05-06,31.9,0.0,45,Ahmedabad,train
2017-11-19,22.9,0.4,79,Bengaluru,train
2013-04-14,32.0,2.0,40,Nagpur,train
2016-12-06,17.5,0.0,71,Ludhiana,train
2022-05-18,33.8,0.0,29,Ludhiana,train
2024-01-01,21.7,0.0,66,Bengaluru,train
2011-07-09,25.8,36.1,91,Mumbai,train
2009-01-10,22.3,0.0,66,Hyderabad,train
2021-10-27,27.7,0.7,74,Chennai,train
2006-06-21,33.2,0.3,43,Nagpur,train
2009-07-04,26.1,24.6,90,Mumbai,train
2009-03-09,20.3,0.0,44,Ludhiana,train
2019-12-29,10.1,0.0,85,Patna,train
2015-11-18,25.8,0.0,37,Ahmedabad,train
2023-12-22,25.7,0.0,63,Mumbai,train
2004-06-07,31.3,0.0,63,Patna,train
2019-07-10,22.2,4.9,85,Bengaluru,train
2014-04-04,31.0,0.0,24,Nagpur,train
2012-04-29,25.3,1.7,50,Ludhiana,train
2007-10-23,25.2,31.9,90,Chennai,train
2024-02-18,25.8,0.0,32,Hyderabad,train
2013-07-04,31.9,0.1,65,Ludhiana,train
2019-02-02,18.9,0.0,61,Bhopal,train
2022-12-22,21.2,0.0,54,Nagpur,train
2010-01-27,21.9,0.0,52,Hyderabad,train
2021-12-01,23.0,41.4,82,Mumbai,train
2019-11-02,25.2,0.6,81,Patna,train
2021-10-20,23.6,0.0,70,Bhopal,train
2019-04-06,32.7,0.0,21,Bhopal,train
2015-04-02,29.9,0.0,34,Nagpur,train
2019-04-20,24.3,0.0,60,Ludhiana,train
2022-08-25,26.8,0.3,79,Nagpur,train
2010-10-13,22.3,3.6,80,Bengaluru,train
2011-03-04,26.4,0.0,64,Mumbai,train
2011-02-03,22.9,0.0,49,Ahmedabad,train
2022-12-19,19.9,0.1,75,Bengaluru,train
2017-06-13,33.7,0.1,37,Delhi,train
2011-03-04,22.9,0.0,36,Bengaluru,train
2016-07-06,26.8,7.0,89,Mumbai,train
2023-10-07,27.5,0.0,60,Nagpur,train
2009-09-05,29.6,0.1,63,Chennai,train
2023-06-28,27.0,1.6,72,Hyderabad,train
2014-04-08,33.1,2.7,26,Nagpur,train
2014-08-21,27.8,0.0,76,Bhopal,train
2021-04-30,32.9,0.0,16,Bhopal,train
2016-01-31,17.4,0.0,77,Delhi,train
2023-05-02,26.1,3.0,72,Patna,train
2018-10-07,27.2,0.0,54,Bhopal,train
2015-05-17,31.2,0.0,49,Ludhiana,train
2007-10-24,25.5,0.0,45,Bhopal,train
2020-12-29,20.8,0.0,64,Hyderabad,train
2013-07-08,21.3,7.3,85,Bengaluru,train
2021-03-17,25.5,0.0,46,Patna,train
2020-05-18,32.1,0.4,65,Chennai,train
2010-08-03,26.5,30.9,91,Ahmedabad,train
2004-06-20,30.3,0.0,66,Ahmedabad,train
2004-02-11,14.9,0.0,83,Ludhiana,train
2005-04-12,28.7,0.0,53,Mumbai,train
2008-06-28,28.7,2.2,78,Ludhiana,train
2015-11-25,19.6,0.0,50,Delhi,train
2017-10-22,23.5,1.3,61,Ludhiana,train
2007-07-25,27.2,13.4,89,Patna,train
2008-07-18,27.4,5.5,73,Hyderabad,train
2022-04-10,28.9,0.5,77,Chennai,train
2004-04-11,30.0,0.0,73,Chennai,train
2023-08-23,29.2,5.6,82,Chennai,train
2008-05-02,33.6,0.0,15,Delhi,train
2006-10-17,26.9,0.0,75,Patna,train
2007-07-12,26.4,0.6,72,Hyderabad,train
2022-11-07,25.3,0.0,65,Mumbai,train
2021-12-13,16.7,0.0,66,Patna,train
2022-01-24,16.1,4.1,91,Patna,train
2014-05-30,34.3,0.0,34,Delhi,train
2024-01-19,20.1,0.0,52,Ahmedabad,train
2012-03-08,23.9,0.0,32,Patna,train
2006-07-25,27.7,3.7,84,Ahmedabad,train
2023-04-25,26.3,2.1,65,Bengaluru,train
2016-02-09,23.6,0.0,56,Bengaluru,train
2024-03-30,29.0,0.0,73,Chennai,train
2014-06-14,32.3,0.1,58,Ahmedabad,train
2024-02-06,10.2,0.0,77,Ludhiana,train
2016-10-06,26.2,0.9,82,Nagpur,train
2009-10-12,28.2,1.4,79,Chennai,train
2013-01-17,19.0,0.0,73,Patna,train
2019-05-31,36.5,0.0,24,Bhopal,train
2014-05-10,35.1,0.0,33,Patna,train
2014-04-07,28.1,0.0,74,Mumbai,train
2013-06-02,33.0,0.0,38,Bhopal,train
2020-05-26,34.9,0.0,42,Ahmedabad,train
2021-09-13,25.3,3.3,81,Hyderabad,train
2024-02-14,23.7,0.0,66,Nagpur,train
2010-07-19,29.1,9.6,88,Patna,train
2022-06-19,22.8,3.0,85,Bengaluru,train
2006-07-09,27.9,0.0,69,Nagpur,train
2024-07-31,27.1,10.7,85,Nagpur,train
2007-01-02,24.5,0.0,56,Mumbai,train
2010-09-23,25.6,12.0,85,Hyderabad,train
2006-04-19,26.7,0.2,47,Delhi,train
2012-11-15,27.0,0.0,63,Mumbai,train
2015-08-03,28.8,0.7,81,Delhi,train
2009-07-02,30.8,4.7,68,Delhi,train
2017-09-24,27.8,0.0,79,Ahmedabad,train
2005-03-12,22.0,0.0,48,Bhopal,train
2020-04-12,29.5,0.0,51,Patna,train
2023-11-23,23.3,0.0,46,Ahmedabad,train
2004-04-25,27.9,0.0,43,Ludhiana,train
2022-06-13,37.3,0.0,26,Delhi,train
2020-03-15,25.3,0.0,51,Nagpur,train
2021-09-02,27.3,6.4,85,Ahmedabad,train
2018-03-24,21.4,0.0,62,Ludhiana,train
2023-04-06,27.4,0.0,29,Bhopal,train
2006-10-08,27.7,0.0,70,Ahmedabad,train
2020-03-25,26.1,0.0,51,Bengaluru,train
2007-05-05,33.4,0.0,50,Ahmedabad,train
2015-06-09,32.3,0.0,61,Ahmedabad,train
2004-09-07,30.1,0.1,83,Patna,train
2020-03-26,28.4,0.1,48,Ahmedabad,train
2009-08-20,25.0,26.4,93,Nagpur,train
2022-10-24,24.8,0.6,77,Patna,train
2019-05-03,31.0,0.0,33,Delhi,train
2017-01-11,21.4,0.0,58,Bengaluru,train
2021-07-08,25.8,50.4,92,Nagpur,train
2011-10-16,26.6,0.0,76,Patna,train
2024-09-16,26.7,0.2,74,Nagpur,train
2021-07-11,31.6,3.9,69,Ludhiana,train
2012-06-20,31.9,0.4,49,Chennai,train
2016-02-22,17.4,0.0,62,Ludhiana,train
2004-04-16,34.1,0.0,26,Patna,train
2019-05-01,32.6,1.6,60,Patna,train
2015-05-13,27.6,0.9,67,Ludhiana,train
2011-09-02,24.9,2.3,89,Nagpur,train
2006-06-25,32.0,0.6,64,Delhi,train
2024-03-17,27.1,2.8,57,Nagpur,train
2018-03-05,25.1,1.3,53,Patna,train
2011-12-03,22.5,0.0,55,Nagpur,train
2016-09-09,28.8,0.0,68,Delhi,train
2004-12-18,19.4,0.0,63,Bengaluru,train
2022-03-18,27.3,0.0,66,Delhi,train
2017-01-13,21.2,0.0,63,Mumbai,train
2010-07-01,22.1,17.9,86,Bengaluru,train
2011-08-02,27.3,3.4,79,Nagpur,train
2017-08-25,27.3,15.8,84,Chennai,train
2016-10-07,26.3,1.6,86,Mumbai,train
2004-02-08,12.9,0.1,74,Ludhiana,train
2016-08-02,24.9,3.9,91,Nagpur,train
2016-08-27,27.0,24.3,89,Ludhiana,train
2006-05-27,35.0,0.0,43,Ludhiana,train
2015-05-13,34.2,0.0,36,Nagpur,train
2005-03-16,27.8,0.0,37,Nagpur,train
2023-02-04,15.9,0.0,66,Delhi,train
2012-08-30,25.4,9.2,89,Bhopal,train
2022-12-12,24.3,0.8,73,Nagpur,train
2006-06-04,28.3,18.9,85,Patna,train
2013-07-10,21.7,1.5,80,Bengaluru,train
2009-03-16,26.9,0.0,47,Nagpur,train
2008-09-22,25.0,0.0,83,Bhopal,train
2023-12-30,21.2,0.0,67,Hyderabad,train
2017-12-12,21.6,0.0,55,Nagpur,train
2024-09-26,23.6,0.6,76,Bengaluru,train
2020-09-09,27.5,3.9,84,Bhopal,train
2015-03-21,28.1,0.0,39,Ahmedabad,train
2015-09-28,25.9,0.0,67,Hyderabad,train
2019-09-06,28.9,0.4,84,Ludhiana,train
2011-03-29,25.3,0.0,49,Ludhiana,train
2017-06-20,33.0,1.1,55,Ahmedabad,train
2012-09-08,25.9,0.3,82,Bhopal,train
2013-03-28,28.0,0.0,42,Bengaluru,train
2024-06-21,27.5,2.8,71,Hyderabad,train
2024-08-23,29.8,0.1,74,Chennai,train
2010-09-01,27.2,5.2,87,Ahmedabad,train
2018-01-16,26.7,0.0,62,Mumbai,train
2012-02-11,23.3,0.0,62,Bengaluru,train
2017-02-26,27.1,0.0,38,Mumbai,train
2022-11-21,23.4,0.0,49,Hyderabad,train
2014-03-30,28.5,0.0,35,Bhopal,train
2016-04-19,29.2,0.0,74,Mumbai,train
2017-01-07,15.6,0.0,85,Patna,train
2015-03-21,28.3,0.0,36,Nagpur,train
2024-05-23,34.2,0.9,40,Nagpur,train
2009-09-23,27.4,10.1,89,Mumbai,train
2023-05-03,23.5,30.7,85,Nagpur,train
2005-04-27,24.9,17.0,75,Bengaluru,train
2021-05-17,32.5,0.0,52,Nagpur,train
2019-11-16,22.0,0.0,59,Bhopal,train
2010-05-26,37.7,0.0,26,Nagpur,train
2009-03-02,28.8,0.0,29,Nagpur,train
2021-06-13,30.7,7.2,67,Delhi,train
2017-07-26,24.3,0.6,69,Bengaluru,train
2021-06-14,27.8,16.4,87,Patna,train
2012-12-25,25.1,0.0,71,Chennai,train
2023-02-16,24.8,0.0,31,Hyderabad,train
2015-11-20,21.2,4.3,90,Bengaluru,train
2020-02-19,25.1,0.0,42,Ahmedabad,train
2009-07-08,27.4,32.4,82,Bhopal,train
2014-07-08,26.9,6.4,89,Mumbai,train
2022-06-11,33.1,0.0,42,Bhopal,train
2019-01-08,17.0,0.0,70,Patna,train
2005-12-02,14.0,0.0,42,Delhi,train
2019-08-31,26.7,14.7,87,Nagpur,train
2013-08-17,27.3,2.0,85,Ahmedabad,train
2011-06-12,31.4,0.3,66,Patna,train
2018-11-28,21.1,0.0,57,Nagpur,train
2013-09-24,25.8,41.0,95,Ahmedabad,train
2010-01-24,13.3,0.0,90,Ludhiana,train
2004-05-15,35.3,0.0,25,Ludhiana,train
2024-10-14,26.6,0.0,76,Patna,train
2012-11-07,26.4,0.0,66,Mumbai,train
2020-07-15,21.9,9.1,91,Bengaluru,train
2016-05-13,27.0,0.0,64,Bengaluru,train
2005-04-09,31.8,0.0,31,Hyderabad,train
2011-11-03,24.8,22.9,92,Chennai,train
2006-03-29,30.4,0.0,35,Mumbai,train
2017-01-04,17.1,0.0,83,Patna,train
2007-07-26,27.1,9.3,85,Nagpur,train
2016-03-01,27.3,0.1,76,Mumbai,train
2015-03-22,26.9,0.0,31,Bengaluru,train
2022-09-26,25.2,3.1,80,Hyderabad,train
2012-09-08,27.0,1.7,84,Ludhiana,train
2006-03-13,24.2,0.0,50,Ahmedabad,train
2024-07-05,26.0,19.6,87,Bhopal,train
2006-03-16,20.7,5.4,74,Bhopal,train
2004-11-15,23.0,0.0,46,Bhopal,train
2023-07-09,26.0,8.3,85,Bhopal,train
2004-10-25,28.0,0.0,65,Mumbai,train
2017-08-17,28.0,24.7,88,Patna,train
2007-07-09,23.5,28.4,92,Bhopal,train
2004-11-03,27.2,0.3,68,Mumbai,train
2022-12-28,13.1,0.0,72,Delhi,train
2004-11-12,23.1,0.5,75,Bhopal,train
2006-06-19,32.5,0.0,52,Ahmedabad,train
2022-07-02,30.0,1.1,70,Chennai,train
2014-04-23,31.7,0.0,55,Mumbai,train
2021-11-22,22.4,0.0,60,Patna,train
2013-02-26,22.7,0.0,31,Bengaluru,train
2015-04-13,22.0,12.9,80,Bhopal,train
2009-05-17,29.4,0.0,69,Mumbai,train
2009-01-17,16.9,0.9,80,Ludhiana,train
2016-09-27,28.7,0.0,67,Ahmedabad,train
2016-09-23,26.3,17.0,88,Mumbai,train
2024-07-07,23.4,1.0,78,Bengaluru,train
2018-11-06,29.5,0.0,68,Mumbai,train
2023-04-10,27.8,0.0,40,Bhopal,train
2019-08-24,27.8,23.8,89,Patna,train
2019-05-08,32.5,0.0,63,Chennai,train
2007-10-14,28.5,0.0,71,Mumbai,train
2007-07-02,30.4,3.8,73,Delhi,train
2009-12-09,25.4,0.0,75,Chennai,train
2017-06-13,33.7,0.0,57,Ahmedabad,train
2005-08-26,29.3,0.4,74,Ludhiana,train
2021-02-20,25.6,0.0,55,Mumbai,train
2022-08-14,24.4,15.4,90,Bhopal,train
2024-03-21,29.6,0.0,27,Mumbai,train
2012-03-25,22.3,0.0,49,Ludhiana,train
2023-03-04,25.5,0.0,44,Patna,train
2011-04-22,22.5,42.6,88,Bengaluru,train
2018-03-27,30.0,0.0,19,Nagpur,train
2021-03-11,21.9,0.0,58,Ludhiana,train
2019-01-02,19.0,0.0,52,Ahmedabad,train
2021-03-29,27.6,0.0,45,Ludhiana,train
2021-02-27,21.1,0.0,54,Ludhiana,train
2015-01-15,12.0,0.0,79,Ludhiana,train
2011-03-17,29.0,0.0,25,Bhopal,train
2007-05-06,32.6,1.6,43,Delhi,train
2006-04-03,25.9,1.4,56,Bengaluru,train
2005-11-11,21.3,0.0,41,Bhopal,train
2008-12-05,25.0,0.0,78,Chennai,train
2006-03-18,25.8,0.0,61,Hyderabad,train
2021-08-10,29.9,0.7,77,Delhi,train
2017-05-15,34.3,0.0,41,Ahmedabad,train
2023-11-06,24.2,0.0,42,Nagpur,train
2005-03-15,25.9,0.0,35,Bhopal,train
2024-07-04,27.5,91.5,92,Patna,train
2012-05-05,30.0,0.0,28,Delhi,train
2020-07-05,23.5,41.5,91,Hyderabad,train
2012-05-25,38.2,0.0,20,Nagpur,train
2010-04-20,32.1,0.3,32,Ludhiana,train
2023-04-28,25.8,14.8,62,Bhopal,train
2012-03-28,23.5,0.0,46,Ludhiana,train
2004-11-20,18.8,0.0,61,Bengaluru,train
2007-10-04,25.7,0.0,64,Hyderabad,train
2012-04-14,27.2,0.0,72,Mumbai,train
2020-09-15,28.0,10.2,84,Nagpur,train
2017-05-20,25.9,4.9,71,Bengaluru,train
2010-01-19,21.4,0.0,73,Bengaluru,train
2018-04-22,28.7,0.0,71,Mumbai,train
2017-09-14,23.8,1.9,80,Bengaluru,train
2024-04-12,25.8,2.5,64,Bhopal,train
2010-05-13,37.8,0.0,17,Nagpur,train
2022-07-02,29.9,2.3,74,Delhi,train
2023-07-14,28.8,14.5,87,Patna,train
2012-02-07,25.1,0.0,38,Hyderabad,train
2009-10-22,25.2,0.0,48,Nagpur,train
2020-02-17,19.5,0.0,69,Patna,train
2018-02-15,22.4,0.0,42,Ahmedabad,train
2024-03-10,26.8,0.0,36,Mumbai,train
2004-04-28,26.2,0.0,61,Bengaluru,train
2013-08-05,21.0,5.0,87,Bengaluru,train
2019-03-09,24.9,0.0,37,Ahmedabad,train
2006-12-10,20.8,0.0,48,Ahmedabad,train
2020-03-03,22.9,0.0,69,Patna,train
2021-10-19,23.8,0.0,80,Delhi,train
2005-09-16,27.3,2.4,87,Patna,train
2009-12-20,17.9,0.0,61,Patna,train
2015-04-17,24.4,0.0,71,Ludhiana,train
2014-12-23,10.2,0.0,83,Ludhiana,train
2022-07-13,22.5,21.3,90,Hyderabad,train
2011-05-30,32.4,0.6,47,Ludhiana,train
2011-12-03,17.9,0.0,67,Ludhiana,train
2017-10-03,27.2,0.0,63,Ludhiana,train
2016-12-19,19.7,0.0,67,Bengaluru,train
2020-06-09,29.8,1.6,76,Ahmedabad,train
2014-12-08,19.6,0.0,49,Bhopal,train
2016-10-24,24.7,0.0,73,Patna,train
2010-01-21,19.0,0.0,45,Nagpur,train
2011-02-24,23.9,0.0,46,Nagpur,train
2022-11-16,19.4,0.0,60,Delhi,train
2023-01-29,11.2,1.4,88,Ludhiana,train
2005-11-15,18.7,0.0,48,Ludhiana,train
2015-02-04,21.9,0.0,47,Ahmedabad,train
2014-02-06,19.6,0.0,66,Patna,train
2011-12-10,25.9,1.6,86,Chennai,train
2015-05-06,32.7,0.0,27,Delhi,train
2018-12-02,17.8,0.0,58,Delhi,train
2004-03-15,29.3,0.0,30,Hyderabad,train
2007-08-02,27.2,25.1,89,Patna,train
2006-08-26,28.0,6.8,86,Ludhiana,train
2012-09-22,30.1,0.3,71,Chennai,train
2007-07-09,29.3,3.1,75,Delhi,train
2016-10-07,25.2,1.1,78,Hyderabad,train
2006-11-29,25.9,0.2,81,Chennai,train
2017-03-07,27.9,0.9,82,Chennai,train
2012-04-19,28.5,0.0,46,Delhi,train
2011-10-14,29.1,0.0,55,Nagpur,train
2013-09-09,26.1,0.0,70,Bhopal,train
2012-11-27,15.5,0.0,60,Ludhiana,train
2007-07-07,24.3,81.3,93,Bhopal,train
2021-02-24,25.9,0.0,32,Ahmedabad,train
2008-10-12,26.6,0.0,70,Ludhiana,train
2010-05-18,37.1,0.0,24,Delhi,train
2008-05-13,31.8,0.0,30,Hyderabad,train
2023-08-27,28.7,0.0,76,Ludhiana,train
2004-09-09,30.7,0.0,61,Ludhiana,train
2013-06-25,25.3,28.3,90,Bhopal,train
2005-01-20,10.5,0.0,65,Ludhiana,train
2004-10-16,23.8,0.0,54,Nagpur,train
2014-01-19,22.5,0.0,60,Hyderabad,train
2021-09-14,25.2,2.1,81,Hyderabad,train
2010-09-18,26.8,13.9,86,Patna,train
2023-01-23,20.4,0.0,72,Bengaluru,train
2017-05-10,32.3,1.8,44,Delhi,train
2004-05-09,23.6,1.9,76,Bengaluru,train
2016-05-04,33.2,2.3,40,Nagpur,train
2006-08-30,27.7,3.0,82,Patna,train
2023-01-05,23.9,0.0,71,Mumbai,train
2024-12-12,14.6,0.0,69,Patna,train
2021-07-08,33.3,0.0,54,Ludhiana,train
2012-02-06,24.8,0.0,75,Chennai,train
2004-10-28,23.6,0.0,80,Patna,train
2019-02-26,25.8,0.0,42,Bengaluru,train
2005-01-02,21.4,2.8,68,Bengaluru,train
2022-08-09,28.3,18.3,86,Ahmedabad,train
2006-11-05,22.8,0.0,68,Ludhiana,train
2006-03-26,29.1,0.0,40,Hyderabad,train
2017-03-29,31.3,0.0,33,Ahmedabad,train
2021-09-16,24.9,0.0,74,Hyderabad,train
2004-12-19,16.1,5.6,72,Ludhiana,train
2022-07-07,31.2,0.5,69,Patna,train
2007-04-07,32.0,0.0,22,Bhopal,train
2008-03-10,26.8,0.0,28,Bhopal,train
2020-04-05,28.7,0.0,47,Hyderabad,train
2021-10-22,25.1,0.0,57,Hyderabad,train
2009-09-14,28.0,0.0,74,Delhi,train
2021-11-07,21.2,1.0,86,Bengaluru,train
2013-10-27,23.9,0.2,86,Hyderabad,train
2005-03-30,28.2,0.0,19,Ahmedabad,train
2013-02-07,23.2,2.1,66,Nagpur,train
2011-12-18,25.7,0.0,58,Mumbai,train
2009-06-14,34.0,0.0,57,Patna,train
2012-10-03,26.4,17.6,89,Mumbai,train
2018-02-13,20.6,13.5,82,Nagpur,train
2017-01-03,15.2,0.0,80,Ludhiana,train
2019-05-21,32.6,0.0,31,Delhi,train
2013-09-08,26.8,7.4,83,Ludhiana,train
2012-05-11,33.4,0.0,47,Patna,train
2008-04-26,28.8,0.0,77,Mumbai,train
2006-06-08,32.2,0.0,39,Bhopal,train
